product_id,date,base_price,current_price,traffic_views,units_sold,day_of_week,inventory_level,promotion_flag
13,2023-10-26,18.87,16.75,190,66,3,106,0
13,2023-10-27,18.87,17.21,139,53,4,53,0
13,2023-10-28,18.87,17.03,107,40,5,754,0
13,2023-10-29,18.87,16.77,118,43,6,711,0
13,2023-10-30,18.87,16.98,162,65,0,646,0
13,2023-10-31,18.87,17.23,205,77,1,569,0
13,2023-11-01,18.87,17.62,215,71,2,498,0
13,2023-11-02,18.87,18.14,183,60,3,438,0
13,2023-11-03,18.87,18.04,134,49,4,389,0
13,2023-11-04,18.87,18.06,103,39,5,350,0
13,2023-11-05,18.87,17.78,114,42,6,308,0
13,2023-11-06,18.87,18.16,156,62,0,246,0
13,2023-11-07,18.87,18.35,198,77,1,169,0
13,2023-11-08,18.87,18.36,207,73,2,96,0
13,2023-11-09,18.87,18.6,177,56,3,383,0
13,2023-11-10,18.87,15.1,322,116,4,267,1
13,2023-11-11,18.87,15.34,100,38,5,229,0
13,2023-11-12,18.87,15.41,110,46,6,183,0
13,2023-11-13,18.87,15.03,151,69,0,114,0
13,2023-11-14,18.87,15.16,191,79,1,335,0
13,2023-11-15,18.87,15.29,200,87,2,248,0
13,2023-11-16,18.87,15.17,171,67,3,181,0
13,2023-11-17,18.87,15.54,125,51,4,130,0
13,2023-11-18,18.87,15.4,97,41,5,89,0
13,2023-11-19,18.87,15.38,106,35,6,54,0
13,2023-11-20,18.87,15.28,146,54,0,512,0
13,2023-11-21,18.87,15.69,185,78,1,434,0
13,2023-11-22,18.87,15.42,194,78,2,356,0
13,2023-11-23,18.87,15.22,166,60,3,296,0
13,2023-11-24,18.87,15.0,121,39,4,257,0
13,2023-11-25,18.87,15.09,94,36,5,221,0
13,2023-11-26,18.87,15.29,103,40,6,181,0
13,2023-11-27,18.87,15.32,142,52,0,129,0
13,2023-11-28,18.87,15.0,180,73,1,56,0
13,2023-11-29,18.87,14.95,189,56,2,515,0
13,2023-11-30,18.87,15.14,161,68,3,447,0
13,2023-12-01,18.87,14.73,118,39,4,408,0
13,2023-12-02,18.87,15.03,91,33,5,375,0
13,2023-12-03,18.87,14.85,100,39,6,336,0
13,2023-12-04,18.87,14.82,138,58,0,278,0
13,2023-12-05,18.87,14.53,175,75,1,203,0
13,2023-12-06,18.87,14.21,184,80,2,123,0
13,2023-12-07,18.87,14.12,158,64,3,59,0
13,2023-12-08,18.87,14.29,115,47,4,572,0
13,2023-12-09,18.87,14.64,89,34,5,538,0
13,2023-12-10,18.87,14.73,98,42,6,496,0
13,2023-12-11,18.87,14.52,135,51,0,445,0
13,2023-12-12,18.87,14.76,172,75,1,370,0
13,2023-12-13,18.87,14.56,181,75,2,295,0
13,2023-12-14,18.87,14.33,155,64,3,231,0
13,2023-12-15,18.87,14.33,113,44,4,187,0
13,2023-12-16,18.87,14.41,88,32,5,155,0
13,2023-12-17,18.87,14.36,97,38,6,117,0
13,2023-12-18,18.87,14.15,133,54,0,63,0
13,2023-12-19,18.87,13.75,170,58,1,690,0
13,2023-12-20,18.87,13.73,178,75,2,615,0
13,2023-12-21,18.87,13.78,153,70,3,545,0
13,2023-12-22,18.87,13.59,112,50,4,495,0
13,2023-12-23,18.87,13.96,87,35,5,460,0
13,2023-12-24,18.87,13.93,96,40,6,420,0
13,2023-12-25,18.87,14.01,132,53,0,367,0
13,2023-12-26,18.87,13.84,168,72,1,295,0
13,2023-12-27,18.87,14.05,177,83,2,212,0
13,2023-12-28,18.87,14.18,152,68,3,144,0
13,2023-12-29,18.87,14.28,112,48,4,96,0
13,2023-12-30,18.87,13.88,86,35,5,61,0
13,2023-12-31,18.87,13.94,95,42,6,461,0
13,2024-01-01,18.87,14.19,132,47,0,414,0
13,2024-01-02,18.87,14.07,168,69,1,345,0
13,2024-01-03,18.87,13.85,177,78,2,267,0
13,2024-01-04,18.87,13.65,152,68,3,199,0
13,2024-01-05,18.87,14.05,112,49,4,150,0
13,2024-01-06,18.87,14.18,87,37,5,113,0
13,2024-01-07,18.87,13.96,96,39,6,74,0
13,2024-01-08,18.87,14.31,132,57,0,759,0
13,2024-01-09,18.87,14.69,168,63,1,696,0
13,2024-01-10,18.87,14.28,178,69,2,627,0
13,2024-01-11,18.87,14.64,153,63,3,564,0
13,2024-01-12,18.87,14.96,112,46,4,518,0
13,2024-01-13,18.87,15.1,217,75,5,443,1
13,2024-01-14,18.87,15.42,96,39,6,404,0
13,2024-01-15,18.87,15.03,133,57,0,347,0
13,2024-01-16,18.87,14.8,170,69,1,278,0
13,2024-01-17,18.87,15.23,180,85,2,193,0
13,2024-01-18,18.87,15.53,154,57,3,136,0
13,2024-01-19,18.87,15.62,114,43,4,93,0
13,2024-01-20,18.87,15.62,88,33,5,60,0
13,2024-01-21,18.87,15.53,98,38,6,482,0
13,2024-01-22,18.87,15.14,135,53,0,429,0
13,2024-01-23,18.87,15.49,173,60,1,369,0
13,2024-01-24,18.87,15.72,183,68,2,301,0
13,2024-01-25,18.87,16.12,157,60,3,241,0
13,2024-01-26,18.87,15.71,116,49,4,192,0
13,2024-01-27,18.87,15.68,90,41,5,151,0
13,2024-01-28,18.87,15.3,100,44,6,107,0
13,2024-01-29,18.87,15.44,138,51,0,56,0
13,2024-01-30,18.87,15.6,177,56,1,443,0
13,2024-01-31,18.87,15.82,187,71,2,372,0
13,2024-02-01,18.87,15.98,161,71,3,301,0
13,2024-02-02,18.87,16.3,119,44,4,257,0
13,2024-02-03,18.87,15.96,92,32,5,225,0
13,2024-02-04,18.87,16.19,102,37,6,188,0
13,2024-02-05,18.87,16.06,142,57,0,131,0
13,2024-02-06,18.87,16.16,181,73,1,58,0
13,2024-02-07,18.87,16.19,192,58,2,616,0
13,2024-02-08,18.87,16.4,165,66,3,550,0
13,2024-02-09,18.87,16.59,122,37,4,513,0
13,2024-02-10,18.87,15.1,237,96,5,417,1
13,2024-02-11,18.87,15.29,105,45,6,372,0
13,2024-02-12,18.87,15.66,146,53,0,319,0
13,2024-02-13,18.87,15.49,187,69,1,250,0
13,2024-02-14,18.87,15.66,197,66,2,184,0
13,2024-02-15,18.87,15.59,170,75,3,109,0
13,2024-02-16,18.87,15.19,126,47,4,62,0
13,2024-02-17,18.87,14.8,98,40,5,770,0
13,2024-02-18,18.87,14.7,109,46,6,724,0
13,2024-02-19,18.87,15.1,377,170,0,554,1
13,2024-02-20,18.87,15.06,193,76,1,478,0
13,2024-02-21,18.87,15.11,204,78,2,400,0
13,2024-02-22,18.87,14.89,176,72,3,328,0
13,2024-02-23,18.87,14.89,130,58,4,270,0
13,2024-02-24,18.87,14.85,101,40,5,230,0
13,2024-02-25,18.87,15.14,112,41,6,189,0
13,2024-02-26,18.87,15.1,390,137,0,52,1
13,2024-02-27,18.87,14.88,200,52,1,352,0
13,2024-02-28,18.87,15.1,527,227,2,125,1
13,2024-02-29,18.87,15.44,182,70,3,55,0
13,2024-03-01,18.87,15.65,135,50,4,705,0
13,2024-03-02,18.87,15.79,105,38,5,667,0
13,2024-03-03,18.87,16.26,117,44,6,623,0
13,2024-03-04,18.87,16.5,162,60,0,563,0
13,2024-03-05,18.87,16.86,207,75,1,488,0
13,2024-03-06,18.87,17.29,219,88,2,400,0
13,2024-03-07,18.87,17.27,189,77,3,323,0
13,2024-03-08,18.87,16.85,140,45,4,278,0
13,2024-03-09,18.87,16.72,109,42,5,236,0
13,2024-03-10,18.87,16.41,121,43,6,193,0
13,2024-03-11,18.87,16.42,168,62,0,131,0
13,2024-03-12,18.87,16.81,215,82,1,845,0
13,2024-03-13,18.87,16.63,228,84,2,761,0
13,2024-03-14,18.87,16.48,197,75,3,686,0
13,2024-03-15,18.87,16.91,145,56,4,630,0
13,2024-03-16,18.87,16.77,113,43,5,587,0
13,2024-03-17,18.87,16.39,126,45,6,542,0
13,2024-03-18,18.87,16.22,174,63,0,479,0
13,2024-03-19,18.87,16.52,224,74,1,405,0
13,2024-03-20,18.87,16.6,237,83,2,322,0
13,2024-03-21,18.87,16.98,204,87,3,235,0
13,2024-03-22,18.87,16.55,151,53,4,182,0
13,2024-03-23,18.87,17.04,118,39,5,143,0
13,2024-03-24,18.87,16.87,131,49,6,94,0
13,2024-03-25,18.87,17.21,181,65,0,827,0
13,2024-03-26,18.87,17.08,232,84,1,743,0
13,2024-03-27,18.87,17.2,246,100,2,643,0
13,2024-03-28,18.87,16.9,212,82,3,561,0
13,2024-03-29,18.87,16.99,157,55,4,506,0
13,2024-03-30,18.87,17.26,122,43,5,463,0
13,2024-03-31,18.87,17.31,136,47,6,416,0
13,2024-04-01,18.87,16.83,188,74,0,342,0
13,2024-04-02,18.87,16.52,241,88,1,254,0
13,2024-04-03,18.87,16.84,255,81,2,173,0
13,2024-04-04,18.87,16.53,220,82,3,91,0
13,2024-04-05,18.87,16.64,163,53,4,756,0
13,2024-04-06,18.87,17.05,127,54,5,702,0
13,2024-04-07,18.87,17.16,140,47,6,655,0
13,2024-04-08,18.87,17.12,195,70,0,585,0
13,2024-04-09,18.87,17.61,249,91,1,494,0
13,2024-04-10,18.87,17.97,264,90,2,404,0
13,2024-04-11,18.87,17.54,228,80,3,324,0
13,2024-04-12,18.87,17.34,168,63,4,261,0
13,2024-04-13,18.87,17.02,131,54,5,207,0
13,2024-04-14,18.87,16.6,145,58,6,149,0
13,2024-04-15,18.87,16.19,201,86,0,63,0
13,2024-04-16,18.87,16.03,258,63,1,628,0
13,2024-04-17,18.87,15.74,273,109,2,519,0
13,2024-04-18,18.87,15.33,235,95,3,424,0
13,2024-04-19,18.87,15.04,174,72,4,352,0
13,2024-04-20,18.87,14.86,135,61,5,291,0
13,2024-04-21,18.87,14.89,150,60,6,231,0
13,2024-04-22,18.87,14.53,208,83,0,148,0
13,2024-04-23,18.87,15.1,665,148,1,754,1
13,2024-04-24,18.87,14.97,282,97,2,657,0
13,2024-04-25,18.87,15.12,243,95,3,562,0
13,2024-04-26,18.87,15.08,179,71,4,491,0
13,2024-04-27,18.87,15.27,140,51,5,440,0
13,2024-04-28,18.87,15.55,155,66,6,374,0
13,2024-04-29,18.87,15.91,214,76,0,298,0
13,2024-04-30,18.87,15.97,274,105,1,193,0
13,2024-05-01,18.87,16.06,290,114,2,79,0
13,2024-05-02,18.87,15.97,250,79,3,614,0
13,2024-05-03,18.87,16.06,184,71,4,543,0
13,2024-05-04,18.87,15.63,144,60,5,483,0
13,2024-05-05,18.87,15.24,159,67,6,416,0
13,2024-05-06,18.87,15.45,220,88,0,328,0
13,2024-05-07,18.87,15.38,281,102,1,226,0
13,2024-05-08,18.87,15.56,298,104,2,122,0
13,2024-05-09,18.87,15.69,256,101,3,674,0
13,2024-05-10,18.87,15.24,189,72,4,602,0
13,2024-05-11,18.87,15.59,147,62,5,540,0
13,2024-05-12,18.87,15.8,163,67,6,473,0
13,2024-05-13,18.87,15.48,225,88,0,385,0
13,2024-05-14,18.87,15.76,288,102,1,283,0
13,2024-05-15,18.87,15.79,305,123,2,160,0
13,2024-05-16,18.87,15.79,262,94,3,66,0
13,2024-05-17,18.87,15.97,193,66,4,624,0
13,2024-05-18,18.87,15.83,150,54,5,570,0
13,2024-05-19,18.87,15.52,166,65,6,505,0
13,2024-05-20,18.87,15.83,230,98,0,407,0
13,2024-05-21,18.87,15.72,294,115,1,292,0
13,2024-05-22,18.87,15.75,311,117,2,175,0
13,2024-05-23,18.87,15.75,268,92,3,83,0
13,2024-05-24,18.87,15.95,197,80,4,684,0
13,2024-05-25,18.87,15.1,382,145,5,539,1
13,2024-05-26,18.87,14.86,170,69,6,470,0
13,2024-05-27,18.87,14.98,234,92,0,378,0
13,2024-05-28,18.87,15.38,300,127,1,251,0
13,2024-05-29,18.87,15.04,316,126,2,125,0
13,2024-05-30,18.87,15.15,272,109,3,341,0
13,2024-05-31,18.87,14.84,201,85,4,256,0
13,2024-06-01,18.87,15.1,390,183,5,73,1
13,2024-06-02,18.87,15.25,172,73,6,767,0
13,2024-06-03,18.87,15.3,238,94,0,673,0
13,2024-06-04,18.87,15.52,304,120,1,553,0
13,2024-06-05,18.87,15.23,321,123,2,430,0
13,2024-06-06,18.87,14.88,276,103,3,327,0
13,2024-06-07,18.87,14.51,203,80,4,247,0
13,2024-06-08,18.87,14.86,158,60,5,187,0
13,2024-06-09,18.87,14.71,174,75,6,112,0
13,2024-06-10,18.87,15.05,241,89,0,734,0
13,2024-06-11,18.87,15.24,308,136,1,598,0
13,2024-06-12,18.87,15.36,324,137,2,461,0
13,2024-06-13,18.87,14.91,279,113,3,348,0
13,2024-06-14,18.87,14.72,205,84,4,264,0
13,2024-06-15,18.87,15.1,397,153,5,111,1
13,2024-06-16,18.87,15.4,176,71,6,474,0
13,2024-06-17,18.87,15.1,607,266,0,208,1
13,2024-06-18,18.87,15.41,310,116,1,92,0
13,2024-06-19,18.87,15.19,327,92,2,788,0
13,2024-06-20,18.87,15.37,281,118,3,670,0
13,2024-06-21,18.87,15.22,207,85,4,585,0
13,2024-06-22,18.87,14.78,160,59,5,526,0
13,2024-06-23,18.87,14.9,177,67,6,459,0
13,2024-06-24,18.87,14.98,244,92,0,367,0
13,2024-06-25,18.87,14.88,312,119,1,248,0
13,2024-06-26,18.87,14.62,328,131,2,117,0
13,2024-06-27,18.87,14.52,282,114,3,624,0
13,2024-06-28,18.87,14.46,207,81,4,543,0
13,2024-06-29,18.87,14.47,161,62,5,481,0
13,2024-06-30,18.87,14.48,177,72,6,409,0
13,2024-07-01,18.87,14.68,245,101,0,308,0
13,2024-07-02,18.87,14.61,312,125,1,183,0
13,2024-07-03,18.87,15.03,329,145,2,657,0
13,2024-07-04,18.87,14.65,282,120,3,537,0
13,2024-07-05,18.87,15.05,207,73,4,464,0
13,2024-07-06,18.87,14.71,161,68,5,396,0
13,2024-07-07,18.87,15.01,177,75,6,321,0
13,2024-07-08,18.87,15.1,610,238,0,83,1
13,2024-07-09,18.87,14.74,311,83,1,672,0
13,2024-07-10,18.87,14.79,328,134,2,538,0
13,2024-07-11,18.87,15.1,702,283,3,255,1
13,2024-07-12,18.87,15.4,207,74,4,181,0
13,2024-07-13,18.87,15.63,160,55,5,126,0
13,2024-07-14,18.87,15.24,177,70,6,56,0
13,2024-07-15,18.87,14.8,243,56,0,560,0
13,2024-07-16,18.87,15.1,775,302,1,258,1
13,2024-07-17,18.87,15.34,326,129,2,129,0
13,2024-07-18,18.87,15.67,279,100,3,595,0
13,2024-07-19,18.87,16.13,205,76,4,519,0
13,2024-07-20,18.87,15.88,159,64,5,455,0
13,2024-07-21,18.87,16.09,175,65,6,390,0
13,2024-07-22,18.87,15.68,241,82,0,308,0
13,2024-07-23,18.87,15.32,307,118,1,190,0
13,2024-07-24,18.87,15.38,323,117,2,73,0
13,2024-07-25,18.87,15.1,692,73,3,485,1
13,2024-07-26,18.87,15.05,203,84,4,401,0
13,2024-07-27,18.87,15.13,157,55,5,346,0
13,2024-07-28,18.87,15.55,173,72,6,274,0
13,2024-07-29,18.87,15.28,238,87,0,187,0
13,2024-07-30,18.87,15.34,303,136,1,51,0
13,2024-07-31,18.87,15.0,319,51,2,673,0
13,2024-08-01,18.87,14.56,273,101,3,572,0
13,2024-08-02,18.87,14.88,201,74,4,498,0
13,2024-08-03,18.87,14.79,155,65,5,433,0
13,2024-08-04,18.87,15.01,171,67,6,366,0
13,2024-08-05,18.87,15.28,235,93,0,273,0
13,2024-08-06,18.87,15.43,299,134,1,139,0
13,2024-08-07,18.87,15.12,314,119,2,716,0
13,2024-08-08,18.87,15.27,269,108,3,608,0
13,2024-08-09,18.87,15.61,197,86,4,522,0
13,2024-08-10,18.87,15.99,153,60,5,462,0
13,2024-08-11,18.87,16.37,168,55,6,407,0
13,2024-08-12,18.87,15.99,231,93,0,314,0
13,2024-08-13,18.87,15.75,294,104,1,210,0
13,2024-08-14,18.87,15.69,308,134,2,76,0
13,2024-08-15,18.87,15.54,264,76,3,574,0
13,2024-08-16,18.87,15.71,193,94,4,480,0
13,2024-08-17,18.87,15.7,150,65,5,415,0
13,2024-08-18,18.87,15.7,164,60,6,355,0
13,2024-08-19,18.87,15.1,565,228,0,127,1
13,2024-08-20,18.87,14.9,287,124,1,713,0
13,2024-08-21,18.87,14.88,302,130,2,583,0
13,2024-08-22,18.87,14.68,258,109,3,474,0
13,2024-08-23,18.87,14.75,189,85,4,389,0
13,2024-08-24,18.87,14.38,146,60,5,329,0
13,2024-08-25,18.87,14.12,161,65,6,264,0
13,2024-08-26,18.87,13.97,221,91,0,173,0
13,2024-08-27,18.87,14.21,280,125,1,516,0
13,2024-08-28,18.87,13.92,294,128,2,388,0
13,2024-08-29,18.87,14.02,252,109,3,279,0
13,2024-08-30,18.87,14.2,184,82,4,197,0
13,2024-08-31,18.87,13.85,142,50,5,147,0
13,2024-09-01,18.87,14.02,157,68,6,79,0
13,2024-09-02,18.87,14.04,215,79,0,650,0
13,2024-09-03,18.87,14.4,273,128,1,522,0
13,2024-09-04,18.87,14.25,286,105,2,417,0
13,2024-09-05,18.87,14.46,245,114,3,303,0
13,2024-09-06,18.87,14.56,179,74,4,229,0
13,2024-09-07,18.87,14.35,138,60,5,169,0
13,2024-09-08,18.87,14.45,152,71,6,98,0
13,2024-09-09,18.87,14.29,209,91,0,699,0
13,2024-09-10,18.87,14.41,265,113,1,586,0
13,2024-09-11,18.87,14.07,278,119,2,467,0
13,2024-09-12,18.87,14.09,238,96,3,371,0
13,2024-09-13,18.87,14.46,174,72,4,299,0
13,2024-09-14,18.87,15.1,335,128,5,171,1
13,2024-09-15,18.87,15.16,147,59,6,112,0
13,2024-09-16,18.87,15.38,202,65,0,765,0
13,2024-09-17,18.87,15.69,257,104,1,661,0
13,2024-09-18,18.87,15.4,269,106,2,555,0
13,2024-09-19,18.87,15.1,575,226,3,329,1
13,2024-09-20,18.87,14.94,168,69,4,260,0
13,2024-09-21,18.87,15.06,130,46,5,214,0
13,2024-09-22,18.87,14.86,143,67,6,147,0
13,2024-09-23,18.87,14.66,196,80,0,67,0
13,2024-09-24,18.87,14.88,248,67,1,456,0
13,2024-09-25,18.87,14.97,260,97,2,359,0
13,2024-09-26,18.87,14.89,222,90,3,269,0
13,2024-09-27,18.87,15.1,407,182,4,87,1
13,2024-09-28,18.87,15.34,125,54,5,556,0
13,2024-09-29,18.87,14.93,138,59,6,497,0
13,2024-09-30,18.87,15.05,189,79,0,418,0
13,2024-10-01,18.87,14.63,240,96,1,322,0
13,2024-10-02,18.87,15.1,627,224,2,98,1
13,2024-10-03,18.87,15.47,214,83,3,598,0
13,2024-10-04,18.87,15.1,392,155,4,443,1
13,2024-10-05,18.87,14.95,121,53,5,390,0
13,2024-10-06,18.87,15.17,133,54,6,336,0
13,2024-10-07,18.87,15.52,182,81,0,255,0
13,2024-10-08,18.87,15.97,231,98,1,157,0
13,2024-10-09,18.87,16.38,242,88,2,69,0
13,2024-10-10,18.87,16.16,206,68,3,751,0
13,2024-10-11,18.87,15.1,377,169,4,582,1
13,2024-10-12,18.87,14.79,116,53,5,529,0
13,2024-10-13,18.87,14.89,128,46,6,483,0
13,2024-10-14,18.87,15.21,175,79,0,404,0
13,2024-10-15,18.87,15.51,222,90,1,314,0
13,2024-10-16,18.87,15.7,233,92,2,222,0
13,2024-10-17,18.87,15.27,199,90,3,132,0
13,2024-10-18,18.87,15.0,145,65,4,67,0
13,2024-10-19,18.87,15.32,112,47,5,473,0
13,2024-10-20,18.87,14.92,123,52,6,421,0
13,2024-10-21,18.87,14.61,169,73,0,348,0
13,2024-10-22,18.87,15.03,214,84,1,264,0
13,2024-10-23,18.87,15.25,224,89,2,175,0
13,2024-10-24,18.87,14.93,191,72,3,103,0
13,2024-10-25,18.87,15.14,140,55,4,435,0
13,2024-10-26,18.87,15.48,108,41,5,394,0
13,2024-10-27,18.87,15.92,118,43,6,351,0
13,2024-10-28,18.87,16.25,163,63,0,288,0
13,2024-10-29,18.87,16.4,206,76,1,212,0
13,2024-10-30,18.87,16.76,216,84,2,128,0
13,2024-10-31,18.87,16.71,184,60,3,68,0
13,2024-11-01,18.87,16.76,135,50,4,363,0
13,2024-11-02,18.87,16.65,104,39,5,324,0
13,2024-11-03,18.87,16.37,114,42,6,282,0
13,2024-11-04,18.87,16.27,157,59,0,223,0
13,2024-11-05,18.87,16.04,199,67,1,156,0
13,2024-11-06,18.87,15.56,208,84,2,72,0
13,2024-11-07,18.87,15.82,178,72,3,311,0
13,2024-11-08,18.87,16.13,130,52,4,259,0
13,2024-11-09,18.87,16.4,100,41,5,218,0
13,2024-11-10,18.87,16.47,110,42,6,176,0
13,2024-11-11,18.87,16.47,151,59,0,117,0
13,2024-11-12,18.87,16.35,192,74,1,378,0
13,2024-11-13,18.87,16.52,201,80,2,298,0
13,2024-11-14,18.87,16.12,172,58,3,240,0
13,2024-11-15,18.87,16.39,126,44,4,196,0
13,2024-11-16,18.87,16.56,97,41,5,155,0
13,2024-11-17,18.87,16.34,107,32,6,123,0
13,2024-11-18,18.87,16.36,146,55,0,68,0
13,2024-11-19,18.87,16.11,186,68,1,699,0
13,2024-11-20,18.87,16.27,195,74,2,625,0
13,2024-11-21,18.87,16.21,166,62,3,563,0
13,2024-11-22,18.87,16.09,122,47,4,516,0
13,2024-11-23,18.87,16.47,94,34,5,482,0
13,2024-11-24,18.87,16.33,103,39,6,443,0
13,2024-11-25,18.87,16.44,142,51,0,392,0
13,2024-11-26,18.87,16.65,180,74,1,318,0
13,2024-11-27,18.87,16.46,189,80,2,238,0
13,2024-11-28,18.87,16.39,162,61,3,177,0
13,2024-11-29,18.87,16.38,119,40,4,137,0
13,2024-11-30,18.87,16.29,92,33,5,104,0
13,2024-12-01,18.87,16.73,101,37,6,67,0
13,2024-12-02,18.87,17.06,138,53,0,450,0
13,2024-12-03,18.87,17.43,176,58,1,392,0
13,2024-12-04,18.87,17.33,185,63,2,329,0
13,2024-12-05,18.87,17.06,158,60,3,269,0
13,2024-12-06,18.87,16.9,116,46,4,223,0
13,2024-12-07,18.87,16.86,90,31,5,192,0
13,2024-12-08,18.87,16.41,99,33,6,159,0
13,2024-12-09,18.87,15.1,340,159,0,363,1
13,2024-12-10,18.87,15.23,172,73,1,290,0
13,2024-12-11,18.87,15.56,181,70,2,220,0
13,2024-12-12,18.87,15.67,155,65,3,155,0
13,2024-12-13,18.87,15.82,114,44,4,111,0
13,2024-12-14,18.87,15.97,88,36,5,75,0
13,2024-12-15,18.87,15.95,97,38,6,425,0
13,2024-12-16,18.87,15.82,133,52,0,373,0
13,2024-12-17,18.87,15.67,170,66,1,307,0
13,2024-12-18,18.87,15.41,179,63,2,244,0
13,2024-12-19,18.87,15.84,153,69,3,175,0
13,2024-12-20,18.87,15.66,112,41,4,134,0
13,2024-12-21,18.87,15.5,87,30,5,104,0
13,2024-12-22,18.87,15.47,96,37,6,67,0
13,2024-12-23,18.87,15.3,132,48,0,440,0
13,2024-12-24,18.87,15.33,168,67,1,373,0
13,2024-12-25,18.87,15.19,177,75,2,298,0
13,2024-12-26,18.87,15.1,380,166,3,132,1
13,2024-12-27,18.87,15.33,112,47,4,85,0
13,2024-12-28,18.87,15.64,86,33,5,52,0
13,2024-12-29,18.87,15.73,95,37,6,741,0
13,2024-12-30,18.87,16.13,132,52,0,689,0
13,2024-12-31,18.87,16.04,168,55,1,634,0
13,2025-01-01,18.87,15.1,442,187,2,447,1
13,2025-01-02,18.87,15.47,152,53,3,394,0
13,2025-01-03,18.87,15.25,112,52,4,342,0
13,2025-01-04,18.87,15.5,86,33,5,309,0
13,2025-01-05,18.87,15.26,95,37,6,272,0
13,2025-01-06,18.87,15.4,132,49,0,223,0
13,2025-01-07,18.87,15.22,168,64,1,159,0
13,2025-01-08,18.87,15.1,442,159,2,309,1
13,2025-01-09,18.87,14.87,152,67,3,242,0
13,2025-01-10,18.87,15.31,112,39,4,203,0
13,2025-01-11,18.87,15.51,87,38,5,165,0
13,2025-01-12,18.87,15.96,96,41,6,124,0
13,2025-01-13,18.87,15.95,133,50,0,74,0
13,2025-01-14,18.87,16.26,170,66,1,433,0
13,2025-01-15,18.87,15.89,179,69,2,364,0
13,2025-01-16,18.87,15.72,154,70,3,294,0
13,2025-01-17,18.87,15.29,113,42,4,252,0
13,2025-01-18,18.87,15.29,88,35,5,217,0
13,2025-01-19,18.87,15.49,98,37,6,180,0
13,2025-01-20,18.87,15.14,135,48,0,132,0
13,2025-01-21,18.87,15.1,430,132,1,611,1
13,2025-01-22,18.87,14.74,182,67,2,544,0
13,2025-01-23,18.87,14.61,157,66,3,478,0
13,2025-01-24,18.87,14.75,115,40,4,438,0
13,2025-01-25,18.87,15.1,225,88,5,350,1
13,2025-01-26,18.87,15.33,99,41,6,309,0
13,2025-01-27,18.87,15.29,138,51,0,258,0
13,2025-01-28,18.87,15.08,176,74,1,184,0
13,2025-01-29,18.87,15.1,465,184,2,578,1
13,2025-01-30,18.87,15.19,160,70,3,508,0
13,2025-01-31,18.87,15.02,118,53,4,455,0
13,2025-02-01,18.87,14.93,92,35,5,420,0
13,2025-02-02,18.87,14.58,102,42,6,378,0
13,2025-02-03,18.87,14.65,141,59,0,319,0
13,2025-02-04,18.87,14.79,180,77,1,242,0
13,2025-02-05,18.87,15.17,191,77,2,165,0
13,2025-02-06,18.87,15.08,164,67,3,98,0
13,2025-02-07,18.87,15.53,121,47,4,51,0
13,2025-02-08,18.87,15.52,94,38,5,435,0
13,2025-02-09,18.87,15.68,105,45,6,390,0
13,2025-02-10,18.87,15.71,145,60,0,330,0
13,2025-02-11,18.87,15.7,186,77,1,253,0
13,2025-02-12,18.87,15.35,197,83,2,170,0
13,2025-02-13,18.87,15.14,169,67,3,103,0
13,2025-02-14,18.87,14.88,125,52,4,51,0
13,2025-02-15,18.87,15.17,97,36,5,700,0
13,2025-02-16,18.87,14.72,108,49,6,651,0
13,2025-02-17,18.87,14.32,150,48,0,603,0
13,2025-02-18,18.87,14.63,192,78,1,525,0
13,2025-02-19,18.87,14.75,203,91,2,434,0
13,2025-02-20,18.87,14.51,175,64,3,370,0
13,2025-02-21,18.87,14.66,129,55,4,315,0
13,2025-02-22,18.87,14.64,101,39,5,276,0
13,2025-02-23,18.87,14.7,112,44,6,232,0
13,2025-02-24,18.87,14.98,155,68,0,164,0
13,2025-02-25,18.87,15.15,199,81,1,83,0
13,2025-02-26,18.87,14.72,210,72,2,671,0
13,2025-02-27,18.87,15.14,182,67,3,604,0
13,2025-02-28,18.87,15.29,134,58,4,546,0
13,2025-03-01,18.87,15.45,105,43,5,503,0
13,2025-03-02,18.87,15.32,116,53,6,450,0
13,2025-03-03,18.87,15.64,161,72,0,378,0
13,2025-03-04,18.87,15.31,206,80,1,298,0
13,2025-03-05,18.87,15.32,218,105,2,193,0
13,2025-03-06,18.87,15.18,188,76,3,117,0
13,2025-03-07,18.87,15.33,139,51,4,66,0
13,2025-03-08,18.87,15.54,109,41,5,739,0
13,2025-03-09,18.87,15.32,120,39,6,700,0
13,2025-03-10,18.87,14.92,167,77,0,623,0
13,2025-03-11,18.87,15.25,214,97,1,526,0
13,2025-03-12,18.87,15.19,227,84,2,442,0
13,2025-03-13,18.87,14.81,196,78,3,364,0
13,2025-03-14,18.87,14.48,145,60,4,304,0
13,2025-03-15,18.87,14.74,113,42,5,262,0
13,2025-03-16,18.87,14.85,125,44,6,218,0
13,2025-03-17,18.87,15.18,173,68,0,150,0
13,2025-03-18,18.87,14.8,222,88,1,62,0
13,2025-03-19,18.87,14.79,235,62,2,628,0
13,2025-03-20,18.87,15.06,203,83,3,545,0
13,2025-03-21,18.87,14.91,150,68,4,477,0
13,2025-03-22,18.87,14.74,117,47,5,430,0
13,2025-03-23,18.87,14.97,130,53,6,377,0
13,2025-03-24,18.87,14.76,180,78,0,299,0
